,mz,CK07,CK08,CK09,CK10,CK11,CK12,D01A1,D01A2,D01A3,D01A4,D01A5,D01A6,D01B1,D01B2,D01B3,D01B4,D01B5,D01B6,D02A1,D02A2,D02A3,D02A4,D02A5,D02A6,D02B1,D02B2,D02B3,D02B4,D02B5,D02B6,D03A1,D03A2,D03A3,D03A4,D03A5,D03A6,D03B1,D03B2,D03B3,D03B4,D03B5,D03B6,D04A1,D04A2,D04A3,D04A4,D04A5,D04A6,D04B1,D04B2,D04B3,D04B4,D04B5,D04B6,D05A1,D05A2,D05A3,D05A4,D05A5,D05A6,D05B1,D05B2,D05B3,D05B4,D05B5,D05B6,D06A1,D06A3,D06A4,D06A5,D06A6,D06B1,D06B2,D06B4,D06B5,D06B6,D07A1,D07A2,D07A4,D07A5,D07A6,D07B1,D07B2,D07B3,D07B4,D07B5,D07B6,D08A1,D08A2,D08A3,D08A4,D08A5,D08A6,D08B2,D08B3,D08B4,D08B5,D08B6,D09A1,D09A2,D09A3,D09A4,D09A5,D09A6,D09B1,D09B2,D09B3,D09B4,D09B5,D09B6,D10A1,D10A2,D10A3,D10A4,D10A5,D10A6,D10B1,D10B2,D10B3,D10B5,D10B6,D11A1,D11A2,D11A3,D11A4,D11A5,D11A6,D11B1,D11B2,D11B3,D11B4,D11B5,D11B6,D12A1,D12A2,D12A3,D12A4,D12A5,D12A6,D12B1,D12B2,D12B3,D12B4,D12B5,D12B6
465_0333484,465.0333484,886.7355817,7742.829647,0,814.7334174,0,0,17537.62652,9769.42084,11348.33619,12057.32112,10758.49197,862.585163,0,0,1273.896479,1161.485723,0,5257.551333,11712.75607,4530.784216,13157.80234,9013.909057,10690.57864,4180.023698,3620.957285,5212.3412,8871.59388,3283.125131,6455.550043,2939.489462,2235.955802,14457.08334,7464.404211,6169.454765,9698.664067,8866.950963,697.285707,1812.458636,13419.50102,3173.322796,3357.153332,8734.202954,4855.174599,7915.262974,3939.343978,5433.079013,11716.52762,10615.42194,2109.888428,9743.817136,14699.94352,10434.7855,3024.695566,22053.79794,16182.95575,6995.00394,19965.09921,20377.35179,27098.41946,8329.050639,0,0,1893.55353,726.8018299,0,0,23069.0328,4750.150798,8482.150478,3945.621548,14001.60801,1367.622434,1301.705495,1001.444221,766.4675049,1076.244398,9874.186223,10129.46068,7659.937701,4029.416363,2049.292435,0,2953.791719,1536.665049,0,0,0,4418.635598,11169.68677,17173.02549,6087.316592,2096.182102,5576.377877,0,0,0,790.0622019,0,9656.240634,13597.55577,7359.023225,4808.865047,9461.201927,2916.624619,8789.09224,11907.54713,4707.994111,5059.977451,14315.98212,3858.265163,13460.36767,13218.15475,12131.38865,22044.52656,703.950023,9011.589987,13620.37831,1101.646421,2171.313592,0,12832.73412,1140.097027,10205.85975,15932.70932,10451.41188,8753.123489,26845.41247,6829.458277,9150.049246,2067.961608,465.2156532,3583.382546,6928.478806,11015.17451,8546.997517,13600.16623,6454.254118,16033.54384,3438.622302,1512.381571,6644.900057,10716.99756,10652.31833,1512.796955,14491.72967
465_0541076,465.0541076,1656.624652,1507.541687,0,1293.550587,0,2823.529461,1174.098687,978.8686694,1101.017221,1102.392675,1892.806499,2288.855795,0,1714.787649,1012.778695,1271.955395,2507.535609,969.8017426,1006.986999,1638.257042,961.5552974,1394.344464,1397.532858,1271.977711,933.8824573,1218.093188,1186.889143,936.82219,1694.943331,1902.754584,1835.748043,980.7649911,1364.682706,995.8383741,1426.34422,1175.195495,1811.684664,1251.875032,1181.113907,2109.824998,2254.938091,1189.151735,871.2610289,1716.241719,1603.442225,1349.549057,1046.673271,869.3533072,1130.240073,1574.235774,832.9517887,1174.526923,1515.124973,1287.846937,907.6783112,858.1999624,593.0933191,1208.457045,1270.372184,1530.088741,1227.584943,1089.768306,1384.855383,1832.688068,3005.92924,1475.825841,1206.429921,1503.19444,1422.270174,1514.61236,1170.22617,1515.268624,1397.700051,1617.697691,1547.616342,1422.380997,1161.891835,963.6573518,1290.879265,1193.673786,1639.803305,3457.721925,1122.154441,1066.801184,1600.257706,933.4708267,3297.477544,1796.393833,1264.224278,811.7513458,1354.864711,1618.990506,945.2168506,2130.37675,2059.537895,2338.028544,1641.155902,3507.537483,1412.751629,1168.738154,1553.356274,1231.307864,1026.351522,1529.89531,464.0011572,1068.194868,1952.784739,1390.781574,1342.037339,1544.135631,1085.875707,1143.546093,1332.243791,831.5117486,2752.977167,1092.157151,1080.959599,2186.760248,2428.670768,1183.940083,1072.781065,924.9036304,1079.519617,1153.403242,1032.940984,0,967.6085885,1599.493701,1614.762027,1845.334167,3127.379175,1590.4027,990.2228287,754.7221944,995.9951766,1040.215205,883.696196,755.586421,1134.052136,0,1519.46788,1450.34135,1100.229539,2463.268619,1418.249144
465_0598397,465.0598397,4586.441478,1673.955965,689.9765494,2299.156132,0,1467.095892,2106.837652,1454.049043,1722.469264,2459.679082,3161.948941,4229.770615,1016.419338,4242.92489,3261.566247,4333.736659,2129.005923,4152.770194,1727.045867,3969.316502,1479.127481,1905.668882,1814.400111,2824.802693,1437.629382,2521.794043,2469.055992,1332.003705,2863.984822,3813.566017,4019.69407,1750.733191,0,1574.83653,2044.819962,1654.437158,5160.963427,2527.511577,2188.658556,3045.683155,1025.829505,2296.822474,1977.181382,3169.5639,2044.321515,3227.620149,2233.963738,0,2334.477343,2495.216815,1832.171274,1611.604173,2808.019405,1845.410087,1302.621879,1790.750888,849.6989202,1749.62497,2051.129337,2545.540382,2957.685292,0,3966.654474,4145.099021,2638.13553,3351.114101,1649.785187,2848.369856,2480.105663,3298.125491,1680.372501,5124.72835,4049.679121,3821.530699,4086.301557,2981.2523,2001.710837,1823.003564,1773.505654,2652.357883,3020.110201,1063.837863,2775.03038,3853.113767,4645.738288,2149.28659,1290.764932,2544.976735,1560.912623,1420.65809,2682.693706,0,1954.21,1461.642872,5342.914572,0,4008.804977,774.4349482,2207.848526,2275.175342,2570.386669,2650.689773,1990.718227,2607.076946,967.952733,1573.253605,4368.781016,3818.056547,2640.679683,2438.90911,1540.859856,1911.583877,2178.929136,739.0617475,804.0917149,1672.013254,1912.960141,3475.379049,824.7573203,2391.271959,2303.426595,1723.20533,2868.080558,1877.524673,1743.718786,1696.100055,1212.883217,1865.671351,2451.70775,2710.388839,1065.416689,1339.772018,1975.358777,1711.78973,2069.102688,1674.343017,1825.987334,2168.63381,2216.626711,0,2114.468239,2545.001753,1557.470099,847.7757864,1781.043407
465_0794354,465.0794354,1839.060888,1669.713881,1071.2822,1301.634295,0,1512.306983,2060.282719,1356.260745,1495.042393,2171.292978,2452.211591,2357.602638,0,2296.559734,1570.948933,1831.945032,1677.578733,1622.093417,1961.031769,1964.646958,1198.887267,2370.329581,1938.78541,1834.293265,1155.637968,1851.317628,2743.438758,1777.421642,3241.09462,2906.975715,2393.464654,1488.487377,1129.569584,971.2303476,1686.2833,1892.442722,3046.868446,2595.536468,2158.202645,1497.561236,1778.132638,2107.348099,1160.830438,1863.703575,1625.441912,2383.119508,1754.376985,691.3815745,1560.171026,1815.086057,1560.965134,1641.106723,1908.582637,1985.184314,1702.912389,1101.607965,1687.858975,1338.549461,2274.617876,1958.074458,1157.698652,0,1949.7051,2435.151187,3213.28681,1674.903392,1712.538369,1804.584069,1744.235861,1470.719773,1474.354819,2679.754405,1889.506658,2399.701744,1579.111651,1756.41514,1758.269439,2124.828288,1511.981049,1183.073945,2309.801829,1797.870991,1585.861753,2768.106148,2362.377974,1469.704258,2116.964996,2036.407349,2283.205391,1019.380918,2130.941593,0,1433.8224,2083.153062,2364.176207,1718.298636,2014.858858,2014.095859,1629.549626,1869.596237,1588.287653,1749.702063,1910.393172,1803.34407,804.507153,1613.754115,3167.234323,2056.267274,1640.219728,1722.086254,1181.006379,1152.002672,1541.559525,1382.793814,1530.04286,1543.5273,1401.759209,1901.384058,2023.783545,1601.861891,1941.38621,1850.313585,2539.463206,2468.554602,1767.552375,2118.977016,2087.052378,1643.343668,1676.921874,2147.40708,1448.468894,1179.025476,917.1328959,2425.47163,1872.602825,1532.809864,1739.757317,2795.402706,1898.862226,1059.418688,1562.616853,1219.76447,1867.733708,1548.804875,1971.178571
465_092233,465.092233,10250.64803,8187.916414,1274.288383,9814.748496,6135.290146,6402.14541,8140.631009,5748.353151,10409.89278,7605.938037,6227.386232,6560.742314,2854.981633,4499.401253,15193.0808,14267.29907,7464.893727,7132.370878,10542.05539,8912.796264,4614.523071,9693.779232,7970.111151,8895.888191,5522.040816,10226.22975,7530.784443,9646.795418,6565.011171,8376.046301,9904.910741,8191.855703,5835.280055,7716.962391,8646.566007,7237.018575,8064.736722,6303.333883,5889.619472,6282.357985,6274.279071,9715.256285,9365.317844,7063.388652,12291.95458,7957.006047,8769.674019,5167.985292,8360.692985,7194.583557,8441.324756,9734.156317,8194.163454,5534.492451,9598.471719,5915.264608,9090.711687,8092.464589,7317.74574,10744.72201,8544.705685,5394.75926,16206.24592,7982.348321,4554.78165,12960.01308,8129.051289,7314.673781,7621.14805,8051.370795,6213.590981,9917.915137,9138.544447,6059.982736,7955.729098,9060.759274,9130.860877,9368.788926,8307.246555,7073.601732,4605.629587,5213.790139,14986.62593,14743.4877,8545.784771,9182.312242,7012.77764,6970.324089,9981.188753,5117.600505,6949.188429,5497.447275,10265.447,8650.633017,10145.59123,7861.909691,10954.66259,5612.636721,9794.388512,7066.15596,8239.706964,8548.157082,10771.85293,6948.56015,4898.499205,7330.53038,7033.387519,8019.90895,8028.839868,8159.257834,7835.631533,9324.759741,6835.986605,7640.433849,7621.294337,11658.57661,6085.997525,5455.078811,6747.657834,4198.273747,8078.662703,5604.795492,8602.163373,8102.97324,8239.529937,7301.567809,7698.877941,7151.872717,8073.442179,8040.757312,6552.458638,7910.475316,4897.595681,8129.980426,11180.2553,5588.701322,6769.045357,7828.556836,8867.179966,2655.964782,10597.95451,8240.957923,9294.054014,5031.26699,7802.638289
465_1071697,465.1071697,0,3705.297087,0,0,0,1147.688364,2831.330503,0,2624.811053,2869.644665,3519.409178,2443.90358,0,726.2973602,0,797.1065343,0,1822.389915,3150.317001,2212.278341,0,4045.276856,3516.921416,1528.928882,2456.493098,2798.397102,2531.007526,2180.090566,2636.340077,2711.549897,1922.859261,2973.048415,0,1462.456883,4255.599282,3920.70995,1384.427396,1937.590469,2164.757232,3385.155644,2322.929868,3551.598135,3218.363587,3001.974196,3151.936177,1498.342513,2500.633952,1018.693064,1697.733776,3239.173215,3423.686194,4074.275774,2638.084185,3846.672046,3989.574163,2717.288377,4625.553962,3557.654736,4008.006747,3536.826568,0,0,0,1095.525677,0,1125.958888,5306.722091,3088.384272,3913.623597,2918.739105,3690.341101,1171.207114,1074.383313,0,1576.685076,1379.042532,2848.937165,2413.266422,4295.813367,0,1516.9354,0,1480.356334,1233.161877,1548.57317,0,0,4226.467426,4488.571535,2134.733739,1927.166548,0,2899.360642,0,0,0,1120.297526,0,3929.781336,3898.963694,3409.4216,3242.499454,3890.963497,2795.612367,0,2964.322841,3418.422417,2327.676761,4316.306155,3395.463401,2840.261639,3184.801823,2867.765893,3355.371839,1659.782761,3755.632056,3082.008894,1969.606069,0,948.5836138,2929.320792,2405.204969,1891.631646,4667.94845,2707.840964,1445.986559,4571.629394,3897.297165,2423.003253,3461.52438,1206.875784,2200.659757,2943.156026,2508.275265,2408.228068,2943.271615,1885.065717,1687.002511,2263.060923,0,3508.573011,3724.242859,4628.538757,0,3882.990381
465_1232515,465.1232515,3672.011869,3543.331882,2427.479119,5044.315399,2713.692005,2750.92693,1430.927519,2580.57879,2895.485714,2359.426921,3414.34504,3260.953265,1816.861438,2097.422656,2461.079355,2067.520877,1813.193342,1983.358882,2431.725418,2901.768942,2159.788323,2496.519906,3327.502343,2633.389799,3833.03708,3065.978286,1744.645132,2323.133119,3148.522135,1678.665774,3438.886443,3339.681773,1392.658475,3498.558245,2403.069478,2680.322127,2968.137849,2094.782511,1645.156418,4922.78253,2623.472985,2107.258092,3362.274789,2165.154697,4260.767843,1546.552466,3264.711585,1995.854181,2674.799096,2352.281704,3464.439184,3538.134033,3664.636855,2009.591521,2770.305854,2850.374736,5119.333247,3240.344838,3385.486155,3068.067979,2867.480323,999.1675159,1554.149579,3933.826314,1478.844497,2304.024866,4288.328732,2398.611591,3801.617559,2945.621487,4585.759693,3100.261881,2248.829598,3174.510995,4795.154987,3457.100077,2316.125288,2711.272935,3667.639473,3635.213446,1384.203295,2464.346831,2634.943678,3010.579803,4023.899727,2362.800609,1833.589732,2972.2008,3348.526653,3199.848514,2507.15981,2513.508021,2817.730107,1426.388782,2261.156143,2180.505598,3008.797573,1959.119147,4509.352865,2418.873641,2735.839189,3228.265851,1784.924134,2138.837008,4440.877919,2829.480411,2684.044741,3268.261896,2277.360453,4317.115484,3812.684507,4201.832118,3053.897581,3162.184638,1463.562675,3270.429092,4571.412464,2918.915431,1313.671514,3340.383119,2185.297698,1574.093567,1978.492651,1919.437317,2528.927276,1967.815057,2990.172574,2062.603387,2222.432946,1842.271563,1887.405895,3009.035073,3989.859463,1491.511222,2266.553391,2626.283678,3238.810344,1287.415341,3100.685528,1466.715408,2985.84586,3578.988767,3131.393707,2054.165044,2607.810272
465_9486159,465.9486159,1322.911486,1196.187292,0,916.2937665,0,720.606968,2539.118993,1684.107348,1752.80155,2351.78305,2187.071783,854.5881249,0,0,2130.805328,1923.668936,1510.057554,1681.141999,2008.953395,1828.581927,2077.959348,1715.987377,1700.510446,2446.563264,693.3610424,1113.557721,1754.521149,884.3636401,1886.756352,1124.974829,1378.683251,1723.883065,2290.426855,1889.742512,1490.049281,1425.419045,1112.368428,1527.919691,2348.277705,1017.537136,2048.043918,1455.532631,907.6881627,1852.732725,997.2730077,2122.152714,2101.087722,2346.896004,800.4173433,2242.410006,2312.415014,1274.812328,1267.412857,2192.623376,1756.259222,1203.213832,1450.820208,2005.30244,2602.862428,1373.129155,1666.587447,1921.939451,2541.194692,1465.298815,2716.595199,633.9617632,1909.87279,1939.187601,1670.860908,1184.681809,1795.624267,1656.981484,2073.977156,1720.069714,780.9000334,1378.976007,1925.222814,2603.931362,1217.722878,1554.135974,1063.529559,958.4071301,3022.338049,2035.147649,613.0222799,746.378288,1262.756819,955.3788726,1810.968332,2039.828091,2159.268587,1080.149302,1504.876288,1587.45566,1097.993299,1870.487455,785.5122577,1041.689009,1866.986821,1574.600334,1185.375854,877.9526291,1406.70053,788.0981065,794.4741824,2008.18843,1590.441163,1661.140722,1829.37813,1452.833531,2096.417125,2055.73746,2138.142563,1740.762633,1107.9117,974.2994539,1586.616952,0,1994.28794,0,1912.886061,0,2492.577819,1858.066776,1319.131143,2257.172224,1925.427516,1128.270258,1428.35566,844.5559122,1041.21133,1739.966208,960.067247,1920.519928,1683.822021,2153.975506,1724.303755,2682.972891,1041.328052,0,1233.129757,1756.60086,1371.922806,2095.4313,1933.947705
465_9794506,465.9794506,1004.293387,1362.666609,0,1167.803037,1078.211496,2986.074378,1086.426834,1129.864612,1019.644751,974.0081597,925.9996951,1221.277708,0,637.1727556,1144.305576,1416.314312,2927.623228,0,1434.477106,1149.742047,1080.161313,1527.956888,1082.60732,946.8834066,976.7318556,1280.098708,874.1766871,1355.562383,1117.929752,1313.466715,1550.01361,1383.24932,2613.602961,1191.196713,1264.275082,1264.05435,951.289846,1042.136051,911.5912278,1140.064605,2918.068552,1155.831766,1030.773522,1004.470981,1757.868712,1179.561431,1280.186519,1961.106835,802.6944413,1032.889653,1208.132796,1081.708999,1251.442403,1238.827532,979.6543651,999.4088618,1289.757958,1304.358207,1145.495498,1433.774512,853.1636064,2431.868919,1361.574145,1528.488371,2086.809271,1288.189994,1162.529294,1412.742569,1297.089018,1053.663165,987.5335424,1103.963837,700.8316064,690.1762443,746.7827309,1045.14012,1432.823869,1178.020161,1420.584608,1351.338682,1020.713361,3147.298579,1355.091872,1412.098959,999.294247,1120.952518,4608.241392,1222.574008,1571.271277,0,1220.42138,2516.765601,1001.658285,4253.454599,1358.364072,3236.332245,1333.808681,4563.646588,1361.905186,927.153594,1150.594378,1489.361093,1334.794392,1476.15466,1305.332875,1069.239411,1361.658513,978.8524733,1035.064496,1616.711337,1089.69643,1767.069438,934.1426059,1569.908916,4592.813491,1641.048238,1043.115768,1169.355649,4553.186917,1017.124742,1085.486179,1274.699772,1116.341569,1456.218068,1222.443796,1379.188726,1434.418132,1271.593584,938.1154167,1548.008171,4115.905311,1959.436465,0,1178.814442,1239.145312,1032.021698,1161.368852,1014.527941,1315.070707,0,1749.220895,1118.170463,1337.408177,2748.951559,1727.16278
465_9970965,465.9970965,2394.74614,1931.539115,0,1375.889262,0,2943.572415,2153.166973,1318.338284,1469.798079,2308.027231,2896.075523,3101.675006,0,2965.525727,1883.988788,2552.278718,3667.065314,0,1838.248752,2832.705585,1346.699138,2348.596406,2185.627414,2467.351378,1139.027451,2281.095836,1961.040241,1354.437799,2077.516888,2939.099242,2870.38093,1900.506231,1565.182264,1713.590534,2108.972357,2035.34462,2993.758816,2072.704575,1849.02869,3385.749773,2618.762034,2138.548827,1525.078645,2901.398222,1909.598043,2839.291523,1883.402473,0,2049.170622,2409.244534,1594.490887,2120.880863,2608.914019,3085.676429,1569.54815,1688.666766,904.7004652,1811.900328,2574.303826,2431.471586,2521.215883,0,1887.62522,4240.902517,4028.712047,2208.596654,2235.314884,2289.877173,2597.008979,2554.818561,2008.787037,3344.066002,1681.524793,2301.357178,2372.220425,2837.909668,1977.369896,0,1816.120286,1967.098908,3280.531943,3136.56309,1887.401608,1732.854883,2647.143825,1234.347306,2598.714791,2753.196539,2135.689584,1443.459313,2309.823201,1632.851116,1384.23835,2498.884273,3558.775075,2009.785381,2265.590796,2474.961402,2235.00684,2807.756673,2545.085726,2726.322741,1904.014862,2770.134855,0,1390.776656,3709.817144,2682.821637,3191.709029,2498.855599,1503.23395,1771.532104,2014.176977,1771.210278,2858.078336,1921.977459,1928.204605,3117.580122,2710.539913,1417.776137,2436.397969,2060.185842,2005.687712,2798.032898,2450.664247,0,2474.759598,2194.730114,2068.604849,2263.612201,2473.424925,2051.726878,1443.666175,1801.877628,1482.187492,1424.478155,1565.578533,2207.989689,2270.512802,0,2300.771741,2139.389345,2004.656791,2782.591402,1156.17457
466_0057873,466.0057873,1071.430327,794.4072417,14480.89182,3808.259596,21812.44526,551.458234,2103.326168,4042.403458,1699.9723,3352.313196,1745.352293,2318.92958,16253.81805,1533.73569,3289.282564,1289.865118,2027.776357,4881.540897,3457.15328,0,3569.88345,1434.556674,767.6052145,2510.689032,8745.257358,1398.213472,2805.547759,8442.350976,0,1179.700901,929.186594,2346.536516,2110.144599,5503.577402,1252.005119,1781.445297,3255.922049,12456.04847,2411.796842,2578.320104,2206.627252,3310.137952,11487.21332,1638.99558,2441.813083,1317.930003,4535.805827,5511.884955,1764.091741,3307.329068,4712.80154,1866.518922,1971.629514,584.6347396,4260.7968,5297.809424,4161.390609,4134.780299,765.0881327,1253.433347,3079.294845,10454.39386,0,0,1235.140305,2307.768826,1602.469536,1460.826536,2142.576204,1475.784499,2110.356174,2314.128286,2090.616478,1562.429705,2294.259242,1401.369983,2303.856125,2704.527167,2998.593389,4296.765233,0,770.1484036,2488.106108,515.8312409,1364.022159,3666.120268,2456.526688,961.9060419,1216.549004,4356.609258,3737.027166,3324.588492,3590.794107,2046.558379,1071.037947,2703.358385,1363.093147,2028.322154,1951.975681,1348.219185,1226.745884,1170.869193,1415.004355,867.9744598,11095.3752,4914.015844,1295.597157,1807.9568,2575.136108,4429.532555,4298.493184,5207.834297,2092.085002,3914.094729,1962.643619,4001.709121,2918.335679,1590.259575,1832.775227,7273.766816,2137.815639,8160.307448,2776.532473,2110.780406,1586.471874,2811.898102,0,623.9839007,3398.976964,4650.722627,2305.6028,3862.078869,3266.520496,1750.338679,3384.10901,5130.810303,3339.8764,860.4055786,2673.367444,16402.75527,2646.132011,4273.414609,1421.000819,1998.406219,852.7080712
466_0153717,466.0153717,2268.512539,1896.189977,2776.43513,3967.802896,4287.471174,656.6695358,1208.078742,2023.904822,1236.205737,1772.978171,2483.16552,1922.001224,2651.270599,2595.138449,3124.867232,1652.817313,1702.616024,2252.134371,2127.027565,882.4452442,2239.828518,1316.338376,1195.765107,2254.848547,2710.211689,2139.164887,1985.50503,3309.25487,1189.418055,1476.042292,1622.490022,2009.787462,1112.961699,2943.105421,681.1972944,1994.350407,3733.624884,4571.443309,2202.011464,3392.079482,1042.802684,2742.895448,3538.00316,1811.767679,2293.719311,1265.907753,2289.01893,1738.649229,1725.199376,2414.144359,2305.230808,1647.313987,1824.316106,1086.397687,2218.770918,1546.123498,2000.865433,2436.020445,1288.55779,1590.964048,3795.072785,0,0,1284.371432,1795.494285,2487.819211,1501.466439,1266.142494,1550.552437,1563.818031,2259.626692,2735.356076,1996.195532,2429.898552,2340.425217,1936.152848,1630.601499,1702.976206,2343.454615,2810.569083,1007.467489,1266.611319,2014.77334,599.582418,1846.303959,3389.496985,2125.328024,1132.112815,871.2634994,2917.389127,2424.374495,699.0659812,2318.083519,1581.247564,2064.595775,2047.772594,2425.135756,1999.61818,1465.053567,1674.498846,1995.122597,1434.025745,854.2066087,774.4439937,5730.034345,2973.900732,1781.605855,1714.878632,2109.672766,3268.991022,2071.986744,3093.008843,1952.48321,1683.426228,1118.985738,1805.210826,2697.794823,2469.646455,984.4562614,3294.87774,1898.222699,3077.820941,1871.590403,1346.418681,1545.556165,1610.491554,0,834.0424692,2614.969003,3102.401343,1853.378934,1774.034685,2817.600943,0,2307.901815,2067.594747,1876.454892,1037.411264,2463.469794,2400.226659,2866.457622,3059.575837,1736.2307,1376.856647,1291.650174
466_0364952,466.0364952,1759.603695,871.4502048,1480.770929,3229.423705,2656.380556,501.9882874,1642.604796,1574.227174,1330.565924,2208.152602,1295.978588,2085.190923,1999.7241,1838.905444,2640.347425,1727.280755,2068.813791,2845.332563,2180.822156,803.3740036,1893.361074,0,1067.624356,1404.039661,1407.919403,1053.158697,1973.174751,2344.262744,0,1470.996979,1066.031801,1745.819896,0,2994.979139,749.5245076,852.8815742,4190.975681,2610.696336,1624.662259,2136.687633,1172.157196,2382.499913,2391.316719,1609.594806,1685.213641,1355.070672,2108.77387,1850.023978,1384.703083,2388.163025,2803.089688,1219.938674,1559.155069,1389.631246,2306.347451,1043.204287,1979.638957,2204.440562,1604.158747,1064.56577,1691.352252,959.5244549,0,683.2411532,935.723789,3038.188696,1837.388543,0,1571.358498,1061.054858,1625.76974,2717.523159,2685.671618,1931.215721,3025.79171,1645.930282,1482.466053,1773.099846,1649.231148,2598.946939,0,654.5192933,2032.79358,867.8882243,2784.415062,3427.925326,1247.260212,973.3518687,845.5318782,2242.528689,1959.054352,0,2322.112053,2330.885799,1381.275986,1566.400623,2030.645918,1040.935184,1535.463444,1402.924889,868.511764,870.7706442,981.4611494,0,4998.189158,2925.445342,1312.892042,1078.630422,2101.52422,2463.776154,1685.864737,2494.983434,1599.404553,2004.520902,703.4041055,1771.668137,1580.7884,1373.514624,0,1510.78801,1513.819066,1870.213995,1695.429514,1400.629105,1143.289237,1878.286984,2047.665562,0,2211.831301,2172.502044,1539.744949,1070.655138,2383.624102,1201.650113,2503.071857,2233.458939,1603.237828,1288.038457,1473.943161,1306.230159,1302.125755,2885.785215,1201.268235,0,825.1391209
